Age,Age Group,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Salary Slab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,26-35,No,Travel_Rarely,1443,Sales,23,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157,Upto 5K,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7
26,26-35,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,Upto 5K,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
26,26-35,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,Upto 5K,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6
26,26-35,No,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,5K-10K,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0
26,26-35,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married,4741,Upto 5K,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1
26,26-35,Yes,Travel_Rarely,1449,Research & Development,16,4,Medical,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,Upto 5K,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
26,26-35,Yes,Travel_Rarely,950,Sales,4,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single,5828,5K-10K,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2
26,26-35,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3,Male,57,3,2,Sales Executive,3,Married,5296,5K-10K,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
26,26-35,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102,Upto 5K,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2
26,26-35,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,Upto 5K,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7
26,26-35,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,Upto 5K,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
26,26-35,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,Upto 5K,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1
26,26-35,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,Upto 5K,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3
26,26-35,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272,5K-10K,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
26,26-35,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,Upto 5K,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2
26,26-35,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,Upto 5K,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7
26,26-35,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,5326,5K-10K,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4
26,26-35,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,2366,Upto 5K,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3
26,26-35,No,Travel_Frequently,1283,Sales,1,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single,4294,Upto 5K,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
26,26-35,No,Travel_Rarely,1066,Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472,5K-10K,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4
26,26-35,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,4969,Upto 5K,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7
26,26-35,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2042,Upto 5K,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2
26,26-35,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007,Upto 5K,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
26,26-35,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955,Upto 5K,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
26,26-35,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,Upto 5K,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
26,26-35,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,Upto 5K,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
26,26-35,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,Upto 5K,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
26,26-35,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single,3904,Upto 5K,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
26,26-35,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,Upto 5K,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5
26,26-35,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,2061,Upto 5K,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
26,26-35,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,Upto 5K,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
26,26-35,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,Upto 5K,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
26,26-35,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,Upto 5K,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0
26,26-35,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,Upto 5K,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0
26,26-35,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,Upto 5K,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
26,26-35,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,Upto 5K,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
26,26-35,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,Upto 5K,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single,2966,Upto 5K,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
27,26-35,No,Travel_Rarely,591,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married,3468,Upto 5K,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
27,26-35,No,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced,2341,Upto 5K,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4
27,26-35,No,Travel_Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single,8726,5K-10K,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
27,26-35,No,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,Upto 5K,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4
27,26-35,No,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,Upto 5K,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8
27,26-35,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058,Upto 5K,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
27,26-35,No,Travel_Rarely,894,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single,2279,Upto 5K,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7
27,26-35,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298,Upto 5K,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
27,26-35,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single,9981,5K-10K,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
27,26-35,No,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,434,3,Female,85,3,1,Research Scientist,2,Single,2478,Upto 5K,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0
27,26-35,No,Travel_Rarely,1377,Sales,2,3,Life Sciences,1,437,4,Male,74,3,2,Sales Executive,3,Single,4478,Upto 5K,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
27,26-35,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6349,5K-10K,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
27,26-35,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2,Female,56,3,2,Sales Executive,2,Married,6214,5K-10K,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
27,26-35,No,Travel_Rarely,1469,Research & Development,1,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,Upto 5K,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
27,26-35,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187,Upto 5K,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
27,26-35,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,Upto 5K,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0
27,26-35,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045,Upto 5K,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
27,26-35,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647,Upto 5K,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1
27,26-35,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,5K-10K,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2
27,26-35,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,5K-10K,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2
27,26-35,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,5K-10K,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
27,26-35,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,4342,Upto 5K,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
27,26-35,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,12808,10K-15K,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3
27,26-35,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706,Upto 5K,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
27,26-35,No,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,3,Single,2318,Upto 5K,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
27,26-35,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,Upto 5K,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15
27,26-35,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227,Upto 5K,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9
27,26-35,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,Upto 5K,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
27,26-35,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,2539,Upto 5K,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
27,26-35,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,Upto 5K,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
27,26-35,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,Upto 5K,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
27,26-35,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married,2534,Upto 5K,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2
27,26-35,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,5K-10K,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
27,26-35,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married,5769,5K-10K,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
27,26-35,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single,2394,Upto 5K,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
27,26-35,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,2099,Upto 5K,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
27,26-35,No,Travel_Rarely,1302,Research & Development,19,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,Upto 5K,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0
27,26-35,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,Upto 5K,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
27,26-35,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580,Upto 5K,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
27,26-35,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,Upto 5K,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
27,26-35,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,Upto 5K,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
27,26-35,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,Upto 5K,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
27,26-35,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,Upto 5K,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
27,26-35,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,5K-10K,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9
27,26-35,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,Upto 5K,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2
27,26-35,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863,Upto 5K,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
27,26-35,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,Upto 5K,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
27,26-35,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married,6142,5K-10K,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3
28,26-35,Yes,Travel_Rarely,103,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single,2028,Upto 5K,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8
28,26-35,Yes,Travel_Rarely,1434,Research & Development,5,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single,3441,Upto 5K,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8
28,26-35,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,4221,Upto 5K,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
28,26-35,No,Travel_Rarely,440,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,2713,Upto 5K,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
28,26-35,Yes,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,364,1,Male,79,3,1,Laboratory Technician,3,Single,3485,Upto 5K,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4
28,26-35,No,Travel_Rarely,1158,Research & Development,9,3,Medical,1,377,4,Male,94,3,1,Research Scientist,4,Married,2070,Upto 5K,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
28,26-35,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,395,4,Female,66,3,1,Research Scientist,4,Single,3310,Upto 5K,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1
28,26-35,No,Travel_Rarely,1476,Research & Development,16,2,Medical,1,412,2,Male,68,4,2,Healthcare Representative,1,Single,5661,5K-10K,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
28,26-35,Yes,Travel_Rarely,1157,Research & Development,2,4,Medical,1,440,1,Male,84,1,1,Research Scientist,4,Married,3464,Upto 5K,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
28,26-35,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,Male,92,3,2,Sales Executive,4,Single,5253,5K-10K,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5
28,26-35,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,Upto 5K,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
28,26-35,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,2216,Upto 5K,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
28,26-35,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,4382,Upto 5K,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
28,26-35,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2,Married,4779,Upto 5K,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
28,26-35,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,4936,Upto 5K,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
28,26-35,No,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,98,3,2,Sales Executive,4,Single,4908,Upto 5K,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
28,26-35,No,Travel_Rarely,995,Research & Development,9,3,Medical,1,930,3,Female,77,3,1,Research Scientist,3,Divorced,2377,Upto 5K,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8
28,26-35,No,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,1052,Upto 5K,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1
28,26-35,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,2,Male,72,2,3,Healthcare Representative,1,Single,8722,5K-10K,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
28,26-35,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3660,Upto 5K,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1
28,26-35,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,Upto 5K,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2
28,26-35,Yes,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,Upto 5K,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
28,26-35,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,5K-10K,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
28,26-35,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,3201,Upto 5K,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
28,26-35,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,2703,Upto 5K,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
28,26-35,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,2515,Upto 5K,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
28,26-35,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,Upto 5K,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
28,26-35,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,Upto 5K,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12
28,26-35,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,Upto 5K,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
28,26-35,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,Upto 5K,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
28,26-35,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,5K-10K,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
28,26-35,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,Married,4724,Upto 5K,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
28,26-35,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,Single,8463,5K-10K,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
28,26-35,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,2909,Upto 5K,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
28,26-35,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3,Male,38,2,1,Laboratory Technician,1,Single,2561,Upto 5K,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
28,26-35,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,1563,Upto 5K,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
28,26-35,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,1507,3,Male,55,3,2,Sales Executive,1,Single,4898,Upto 5K,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
28,26-35,No,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3,Male,96,1,2,Manufacturing Director,2,Married,6549,5K-10K,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
28,26-35,Yes,Travel_Rarely,329,Research & Development,24,3,Medical,1,1604,3,Male,51,3,1,Laboratory Technician,2,Married,2408,Upto 5K,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
28,26-35,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,Upto 5K,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2
28,26-35,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,Upto 5K,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0
